path,type,required,constraints,description
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].Interest80EEB,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80EEB.TotalInterest80EEB,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80C,object,N,,
ITR.ITR4.Schedule80C.Schedule80CDtls,array,Y,,
ITR.ITR4.Schedule80C.Schedule80CDtls[],object,Y,,
ITR.ITR4.Schedule80C.Schedule80CDtls[].Amount,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80C.Schedule80CDtls[].IdentificationNo,string,Y,"{""maxLength"":50}",
ITR.ITR4.Schedule80C.TotalAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleEA10_13A,object,N,,
ITR.ITR4.ScheduleEA10_13A.Placeofwork,string,Y,"{""enum"":[""1"",""2""]}","1: Metro, 2: Non-Metro"
ITR.ITR4.ScheduleEA10_13A.ActlHRARecv,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleEA10_13A.ActlRentPaid,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleEA10_13A.DtlsSalUsSec171,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleEA10_13A.BasicSalary,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleEA10_13A.DearnessAllwnc,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleEA10_13A.ActlRentPaid10Per,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleEA10_13A.Sal40Or50Per,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleEA10_13A.EligbleExmpAllwncUs13A,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80D,object,N,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth,object,Y,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.SeniorCitizenFlag,string,N,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""Y|N|S""]}",Y - Yes; N - No; S - Not claiming for Self/ Family
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.SelfAndFamily,integer,N,"{""minimum"":0,""maximum"":25000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.HealthInsPremSlfFam,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls,object,N,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls,array,Y,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls[],object,Y,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls[].InsurerName,string,Y,"{""maxLength"":125}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls[].PolicyNo,string,Y,"{""maxLength"":75}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls[].HealthInsAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.TotalPayments,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.PrevHlthChckUpSlfFam,integer,N,"{""minimum"":0,""maximum"":5000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.SelfAndFamilySeniorCitizen,integer,N,"{""minimum"":0,""maximum"":50000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.HlthInsPremSlfFamSrCtzn,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls,object,N,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls,array,Y,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls[],object,Y,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls[].InsurerName,string,Y,"{""maxLength"":125}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls[].PolicyNo,string,Y,"{""maxLength"":75}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls[].HealthInsAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.TotalPayments,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.PrevHlthChckUpSlfFamSrCtzn,integer,N,"{""minimum"":0,""maximum"":5000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.MedicalExpSlfFamSrCtzn,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.ParentsSeniorCitizenFlag,string,N,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""Y|N|P""]}",Y - Yes; N - No; P - Not claiming for Parents
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Parents,integer,N,"{""minimum"":0,""maximum"":25000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.HlthInsPremParents,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls,object,N,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls,array,Y,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls[],object,Y,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls[].InsurerName,string,Y,"{""maxLength"":125}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls[].PolicyNo,string,Y,"{""maxLength"":75}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls[].HealthInsAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.TotalPayments,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.PrevHlthChckUpParents,integer,N,"{""minimum"":0,""maximum"":5000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.ParentsSeniorCitizen,integer,N,"{""minimum"":0,""maximum"":50000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.HlthInsPremParentsSrCtzn,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls,object,N,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls,array,Y,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls[],object,Y,,
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls[].InsurerName,string,Y,"{""maxLength"":125}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls[].PolicyNo,string,Y,"{""maxLength"":75}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls[].HealthInsAmt,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.TotalPayments,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.PrevHlthChckUpParentsSrCtzn,integer,N,"{""minimum"":0,""maximum"":5000,""exclusiveMinimum"":false,""exclusiveMaximum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.MedicalExpParentsSrCtzn,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.Schedule80D.Sec80DSelfFamSrCtznHealth.EligibleAmountOfDedn,integer,Y,"{""minimum"":0,""maximum"":100000,""exclusiveMinimum"":false,""exclusiveMaximum"":false,""default"":0}",
ITR.ITR4.TaxExmpIntIncDtls,object,N,,
ITR.ITR4.TaxExmpIntIncDtls.OthersInc,object,N,,
ITR.ITR4.TaxExmpIntIncDtls.OthersInc.OthersIncDtls,array,N,,
ITR.ITR4.TaxExmpIntIncDtls.OthersInc.OthersIncDtls[],object,Y,,
ITR.ITR4.TaxExmpIntIncDtls.OthersInc.OthersIncDtls[].Category,string,N,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""AGRI"",""GOVC"",""ISI"",""SSRA"",""SRSC"",""SRST"",""SRPC"",""OTH""]}",AGRI : Agricultural  & related incomes; GOVC: Compensation/other sums received by government or other approved entities;  ISI : Income from specified Investments; SSRA :Specified sums received by armed forces personnel; SRSC : Sums received by Senior Citizens/Minors ; SRST: Sums received by specified Category of Taxpayers; SRPC :Sums received from policies/contributions such as LIC/NPS/PF/Sukanya Samriddhi Yojana; OTH: Other Incomes
ITR.ITR4.TaxExmpIntIncDtls.OthersInc.OthersIncDtls[].SubCategory,string,N,"{""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""enum"":[""10(1)"",""10(30)"",""10(31)"",""10(10BB)"",""10(10BC)"",""10(17A)"",""10(12AB)"",""10(15)"",""10(23FBB)"",""10(23FD)"",""10(35)"",""10(35A)"",""10(12C)"",""10(18)"",""10(19)"",""10(23AA)"",""DMD"",""10(32)"",""10(43)"",""10(19A)"",""10(26)"",""10(26AAA)"",""10(10D)"",""10(11)"",""10(11A)"",""10(12)"",""10(12A)"",""10(12AA)"",""10(12B)"",""10(12BA)"",""10(13)"",""10(25)"",""10(44)"",""10(2)"",""10(16)"",""Incmexmptcircular"",""Incmexmptnotification"",""Receiptnotincme""]}","10(1) : 10(1)-Agricultural income(Less than or equal to 5000); 10(30): 10(30)-subsidy received from or through the Tea Board;  10(31) : 10(31)-Rubber/Coffee/Tea development accounts/funds; 10(10BB) :10(10BB)-payments made under the Bhopal Gas Leak Disaster; 10(10BC) : 10(10BC)-Any amount from the Central/State Govt./local authority by way of compensation on account of any disaster ; 10(17A): 10(17A)-Award instituted by Government; 10(12AB) :10(12AB)-any sum received as lump sum amount as per clause (vi) of paragraph 2 of the notification number FX-1/3/2024-PR; 10(15): 10(15)-Interest on specified securities/investments; 10(23FBB):10(23FBB)-income referred to in section 115UB, accruing or arising to, or received by, a unit holder of an investment fund;  10(23FD): 10(23FD)Unit holder income from Business Trust (certain parts);  10(35): 10(35)-Income from specified Mutual Funds; 10(35A) : 10(35A)-distributed income referred to in section 115TA received from a securitisation trust; 10(12C) :10(12C)-Agniveer Corpus Fund income;  10(18):10(18)-Pension received by winner of  'Param Vir Chakra' or 'Maha Vir Chakra' or 'Vir Chakra' or such other gallantry award;  10(19):10(19)-Armed Forces Family pension in case of death during operational duty;  10(23AA):10(23AA)-Sum received by any person on behalf of any Fund established by the armed forces; DMD :Defense Medical Disability Pension; 10(32):10(32)-Minor child's income—small exemption;  10(43):10(43)-Reverse mortgage—payments to senior citizens; 10(19A):10(19A)-Annual value of one palace in occupation of ex-ruler; 10(26):10(26)- Any income as referred to in section 10(26); 10(26AAA):10(26AAA)-Any income as referred to in section 10(26AAA); 10(10D):10(10D)-Any sum received under a life insurance policy, including the sum allocated by way of bonus on such policy except sum as mentioned in sub-clause (a) to (d) of Sec.10(10D); 10(11):10(11)-Statutory Provident Fund received; 10(11A):10(11A)-Sum received from an account opened under the Sukanya Samriddhi Yojana; 10(12):10(12)-Recognized Provident Fund received;10(12A):10(12A)-Any payment from the National Pension System Trust to an assessee; 10(12AA):10(12AA)-any payment from the National Pension System Trust; 10(12B):10(12B)-Any payment from the National Pension System Trust to an Central Govt. Employee; 10(12BA):10(12BA)-partial withdrawal made from the National Pension System; 10(13):10(13)-Approved superannuation fund received; 10(25):10(25)-Sum received by trustees on behalf of approved superannuation, gratuity, or pension funds; 10(44):10(44)-Income received by any person for, or on behalf of, the New Pension System Trust; 10(2):10(2)-Member's share from HUF; 10(16):10(16)-Scholarships for education; Incmexmptcircular: Incmexmptcircular - Income exempt as per CBDT Circular; Incmexmptnotification:Income exempt as per CBDT Notification; Receiptnotincme: Receiptnotincme - Receipts not in the nature of Income;"
ITR.ITR4.TaxExmpIntIncDtls.OthersInc.OthersIncDtls[].Description,string,N,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.TaxExmpIntIncDtls.OthersInc.OthersIncDtls[].OthAmount,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false}",
ITR.ITR4.TaxExmpIntIncDtls.OthersInc.OthersTotalTaxExe,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.LTCG112A,object,N,,Long Term capital gains u/s 112A
ITR.ITR4.LTCG112A.TotSaleCnsdrn,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.LTCG112A.TotCstAcqisn,integer,Y,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.LTCG112A.LongCap112A,integer,Y,"{""minimum"":0,""maximum"":125000,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.Verification,object,Y,,Verification declaration details
ITR.ITR4.Verification.Declaration,object,Y,,
ITR.ITR4.Verification.Declaration.AssesseeVerName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Verification.Declaration.FatherName,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.Verification.Declaration.AssesseeVerPAN,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[A-Z]{5}[0-9]{4}[A-Z]""]}",
ITR.ITR4.Verification.Capacity,string,Y,"{""enum"":[""S"",""R"",""K"",""P""]}",S : Self; R : Representative; K : Karta; P : Partner
ITR.ITR4.Verification.Place,string,Y,"{""minLength"":1,""maxLength"":50,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.TaxReturnPreparer,object,N,,TRP details
ITR.ITR4.TaxReturnPreparer.IdentificationNoOfTRP,string,Y,"{""allOfPatterns"":[""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)"",""[T][0-9]{9}|[0-9]{6}""]}",
ITR.ITR4.TaxReturnPreparer.NameOfTRP,string,Y,"{""minLength"":1,""maxLength"":125,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
ITR.ITR4.TaxReturnPreparer.ReImbFrmGov,integer,N,"{""minimum"":0,""maximum"":99999999999999,""exclusiveMinimum"":false,""default"":0}",
ITR.ITR4.ScheduleBP,object,N,,
ITR.ITR4.ScheduleBP.NatOfBus44AD,array,N,,
ITR.ITR4.ScheduleBP.NatOfBus44AD[],object,Y,,
ITR.ITR4.ScheduleBP.NatOfBus44AD[].NameOfBusiness,string,Y,"{""minLength"":1,""maxLength"":75,""pattern"":""|(\\s*([\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""][\\s\\w\\d_=!@#$%\\^*\\(\\){}\\[\\]\\|\\\\:;',\\.\\?/~`\\-\\+<>&\""]*)\\s*)""}",
